3101,Rune claws
314,Feather
3166,Monkey corpse
3187,Bones
3216,Barrel
3218,Barrel bomb
3219,Barrel bomb
3220,Barrel of coal-tar
3221,Barrel of naphtha
3222,Naphtha mix
3223,Naphtha mix
3224,Strip of cloth
3226,Raw rabbit
3228,Cooked rabbit
323,Burnt fish
3230,Big book of bangs
3231,Symbol
3233,Symbol
3235,Symbol
3237,Symbol
3239,Bark
3241,Man
3243,Farmer
3245,Warrior woman
3247,Rogue
3249,Guard
325,Sardine
3251,Knight of ardougne
3253,Watchman
3255,Paladin
3257,Gnome
3259,Hero
3261,Goutweed
3262,Troll thistle
3263,Dried thistle
3264,Ground thistle
3265,Troll potion
3266,Drunk parrot
3267,Dirty robe
3268,Fake man
3269,Storeroom key
327,Raw sardine
3270,Alco-chunks
3271,Compost bin
3272,Cave kraken
329,Salmon
3341,Ochre snelm
3343,Bruise blue snelm
3345,Blamish myre shell
3347,Blamish red shell
3349,Blamish ochre shell
335,Raw trout
3351,Blamish blue shell
3353,Blamish bark shell
3355,Blamish myre shell
3357,Blamish red shell
3361,Blamish blue shell
3363,Thin snail
3365,Lean snail
3367,Fat snail
3369,Thin snail meat
337,Giant carp
3371,Lean snail meat
3373,Fat snail meat
3375,Burnt snail
3379,Raw slimy eel
338,Raw giant carp
3381,Cooked slimy eel
3383,Burnt eel
3385,Splitbark helm
3387,Splitbark body
3389,Splitbark legs
339,Cod
3391,Splitbark gauntlets
3395,Diary
3396,Loar remains
3398,Phrin remains
3400,Riyl remains
3402,Asyn remains
3404,Fiyr remains
3406,Unfinished potion
3408,Serum 207 (4)
3410,Serum 207 (3)
3412,Serum 207 (2)
3414,Serum 207 (1)
3416,Serum 208 (4)
3417,Serum 208 (3)
3418,Serum 208 (2)
3419,Serum 208 (1)
3420,Limestone brick
3422,Olive oil(4)
3426,Olive oil(2)
3428,Olive oil(1)
343,Burnt fish
3430,Sacred oil(4)
3432,Sacred oil(3)
3434,Sacred oil(2)
3436,Sacred oil(1)
3438,Pyre logs
3440,Oak pyre logs
3444,Maple pyre logs
3446,Yew pyre logs
3448,Magic pyre logs
345,Raw herring
3450,Bronze key red
3451,Bronze key brown
3452,Bronze key crimson
3453,Bronze key black
3454,Bronze key purple
3455,Steel key red
3456,Steel key brown
3457,Steel key crimson
3458,Steel key black
3459,Steel key purple
3460,Black key red
3461,Black key brown
3462,Black key crimson
3463,Black key black
3464,Black key purple
3465,Silver key red
3466,Silver key brown
3467,Silver key crimson
3468,Silver key black
3469,Silver key purple
3481,Gilded platebody
3483,Gilded platelegs
3485,Gilded plateskirt
3486,Gilded full helm
3488,Gilded kiteshield
349,Raw pike
3490,Clue scroll (easy)
3491,Clue scroll (easy)
3492,Clue scroll (easy)
3493,Clue scroll (easy)
3494,Clue scroll (easy)
3495,Clue scroll (easy)
3496,Clue scroll (easy)
3497,Clue scroll (easy)
3498,Clue scroll (easy)
3499,Clue scroll (easy)
35,Excalibur
3500,Clue scroll (easy)
3501,Clue scroll (easy)
3502,Clue scroll (easy)
3503,Clue scroll (easy)
3504,Clue scroll (easy)
3505,Clue scroll (easy)
3506,Clue scroll (easy)
3507,Clue scroll (easy)
3508,Clue scroll (easy)
3509,Clue scroll (easy)
351,Pike
3510,Clue scroll (easy)
3511,Casket (easy)
3513,Clue scroll (easy)
3514,Clue scroll (easy)
3515,Clue scroll (easy)
3516,Clue scroll (easy)
3517,Casket (easy)
3518,Clue scroll (easy)
3519,Casket (easy)
3520,Clue scroll (hard)
3521,Casket (hard)
3522,Clue scroll (hard)
3523,Casket (hard)
3524,Clue scroll (hard)
3525,Clue scroll (hard)
3526,Clue scroll (hard)
3527,Casket (hard)
3528,Clue scroll (hard)
3529,Casket (hard)
353,Raw mackerel
3530,Clue scroll (hard)
3532,Clue scroll (hard)
3533,Casket (hard)
3534,Clue scroll (hard)
3535,Casket (hard)
3536,Clue scroll (hard)
3537,Casket (hard)
3538,Clue scroll (hard)
3539,Casket (hard)
3540,Clue scroll (hard)
33,Lit candle
3359,Blamish ochre shell
3377,Sample bottle
3393,Splitbark boots
341,Raw cod
3424,Olive oil(3)
3442,Willow pyre logs
347,Herring
3480,Guthix plateskirt
3512,Clue scroll (easy)
3531,Casket (hard)
3541,Casket (hard)
3542,Clue scroll (hard)
3543,Casket (hard)
3544,Clue scroll (hard)
3545,Casket (hard)
3546,Clue scroll (hard)
3547,Casket (hard)
3548,Clue scroll (hard)
3549,Casket (hard)
355,Mackerel
3551,Casket (hard)
3552,Clue scroll (hard)
3553,Casket (hard)
3554,Clue scroll (hard)
3555,Casket (hard)
3556,Clue scroll (hard)
3557,Casket (hard)
3558,Clue scroll (hard)
3559,Casket (hard)
3560,Clue scroll (hard)
3561,Casket (hard)
3562,Clue scroll (hard)
3563,Casket (hard)
3564,Clue scroll (hard)
3565,Puzzle box (hard)
3566,Clue scroll (hard)
3567,Puzzle box (hard)
3568,Clue scroll (hard)
3569,Puzzle box (hard)
357,Burnt fish
3570,Clue scroll (hard)
3571,Puzzle box (hard)
3572,Clue scroll (hard)
3573,Clue scroll (hard)
3574,Clue scroll (hard)
3575,Clue scroll (hard)
3576,Puzzle box (hard)
3577,Clue scroll (hard)
3578,Puzzle box (hard)
3580,Clue scroll (hard)
3581,Casket (hard)
3582,Clue scroll (medium)
3583,Casket (medium)
3584,Clue scroll (medium)
3585,Casket (medium)
3586,Clue scroll (medium)
3587,Casket (medium)
3588,Clue scroll (medium)
3589,Casket (medium)
359,Raw tuna
3590,Clue scroll (medium)
3591,Casket (medium)
3592,Clue scroll (medium)
3593,Casket (medium)
3594,Clue scroll (medium)
3595,Casket (medium)
3596,Clue scroll (medium)
3597,Casket (medium)
3598,Clue scroll (medium)
3599,Clue scroll (medium)
36,Candle
3600,Casket (medium)
3601,Clue scroll (medium)
3602,Clue scroll (medium)
3603,Casket (medium)
3604,Clue scroll (medium)
3605,Clue scroll (medium)
3606,Key (medium)
3607,Clue scroll (medium)
3608,Key (medium)
3609,Clue scroll (medium)
361,Tuna
3610,Clue scroll (medium)
3611,Clue scroll (medium)
3612,Clue scroll (medium)
3613,Clue scroll (medium)
3614,Clue scroll (medium)
3615,Clue scroll (medium)
3616,Clue scroll (medium)
3617,Clue scroll (medium)
3618,Clue scroll (medium)
3619,Sliding piece
3620,Sliding piece
3621,Sliding piece
3622,Sliding piece
3623,Sliding piece
3624,Sliding piece
3625,Sliding piece
3626,Sliding piece
3627,Sliding piece
3628,Sliding piece
3629,Sliding piece
3640,Sliding piece
3641,Sliding piece
3642,Sliding piece
3643,Sliding piece
3644,Sliding piece
3645,Sliding piece
3646,Sliding piece
3647,Sliding piece
3648,Sliding piece
3649,Sliding piece
365,Bass
3650,Sliding piece
3651,Sliding piece
3652,Sliding piece
3653,Sliding piece
3654,Sliding piece
3655,Sliding piece
3656,Sliding piece
3657,Sliding piece
3658,Sliding piece
3660,Sliding piece
3661,Sliding piece
3662,Sliding piece
3663,Sliding piece
3664,Sliding piece
3665,Sliding piece
3666,Sliding piece
367,Burnt fish
3678,Flamtaer hammer
3680,Shoe
3681,Shoe
3682,Shoe
3683,Shoe
3684,Shoe
3685,Shoe.
3686,Fremennik
3688,Unstrung lyre
3689,Lyre
369,Burnt fish
3691,Enchanted lyre(1)
3692,Branch
3693,Golden fleece
3694,Golden wool
3695,Pet rock
3696,Hunters' talisman
3697,Hunters' talisman
3698,Exotic flower
3699,Fremennik ballad
3700,Sturdy boots
3701,Tracking map
3702,Custom bow string
3703,Unusual fish
3704,Sea fishing map
3705,Weather forecast
3706,Champions token
3707,Legendary cocktail
3708,Fiscal statement
3709,Promissory note
371,Raw swordfish
3710,Warriors' contract
3711,Keg of beer
3712,Low alcohol keg
3713,Strange object
3714,Lit strange object
3715,Red disk
3716,Red disk
3718,Magnet
3719,Blue thread
3720,Small pick
3721,Toy ship
3722,Full bucket
3723,4/5ths full bucket
3724,3/5ths full bucket
3725,2/5ths full bucket
3726,1/5ths full bucket
3727,Empty bucket
3728,Frozen bucket
3729,Full jug
373,Swordfish
3730,2/3rds full jug
3731,1/3rds full jug
3732,Empty jug
3733,Frozen jug
3734,Vase
3735,Vase of water
3736,Frozen vase
3737,Vase lid
3738,Sealed vase
3550,Clue scroll (hard)
3579,Clue scroll (hard)
363,Raw bass
3659,Sliding piece
3690,Enchanted lyre
3739,Sealed vase
3740,Sealed vase
3741,Frozen key
3742,Red herring
3743,Red disk
3744,Wooden disk
3745,Seer's key
3746,Sticky red goop
3748,Fremennik helm
3749,Archer helm
375,Burnt swordfish
3751,Berserker helm
3753,Warrior helm
3755,Farseer helm
3757,Fremennik blade
3758,Fremennik shield
3759,Fremennik cyan cloak
3761,Fremennik brown cloak
3763,Fremennik blue cloak
3765,Fremennik green cloak
3767,Fremennik brown shirt
3769,Fremennik grey shirt
377,Raw lobster
3771,Fremennik beige shirt
3773,Fremennik red shirt
3775,Fremennik blue shirt
3777,Fremennik red cloak
3779,Fremennik grey cloak
3781,Fremennik yellow cloak
3783,Fremennik teal cloak
3785,Fremennik purple cloak
3787,Fremennik pink cloak
3789,Fremennik black cloak
379,Lobster
3791,Fremennik boots
3793,Fremennik robe
3795,Fremennik skirt
3797,Fremennik hat
3799,Fremennik gloves
38,Black candle
3801,Keg of beer
3803,Beer tankard
3805,Tankard
381,Burnt lobster
397,Sea turtle
3970,Sliding button
3972,Sliding button
3974,Sliding button
3976,Sliding button
3978,Sliding button
3980,Sliding button
3981,Wilderness sword
3982,Sliding button
3983,Western banner
3837,Guthix page 3
3838,Guthix page 4
3839,Damaged book
3840,Holy book
3841,Damaged book
3842,Unholy book
3843,Damaged book
3844,Book of balance
3846,Diary
3847,Manual
3848,Lighthouse key
3849,Rusty casket
385,Shark
3853,Games necklace(8)
3855,Games necklace(7)
3857,Games necklace(6)
3859,Games necklace(5)
3863,Games necklace(3)
3865,Games necklace(2)
3867,Games necklace(1)
3869,Board game piece
387,Burnt shark
3870,Board game piece
3871,Board game piece
3872,Board game piece
3873,Board game piece
3874,Board game piece
3875,Board game piece
3876,Board game piece
3877,Board game piece
3878,Board game piece
3879,Board game piece
3880,Board game piece
3881,Board game piece
3882,Board game piece
3883,Board game piece
3885,Board game piece
3886,Board game piece
3887,Board game piece
3888,Board game piece
3889,Board game piece
389,Raw manta ray
3890,Board game piece
3891,Board game piece
3892,Board game piece
3893,Stool
3894,Awful anthem
3895,Good anthem
3896,Treaty
3897,Giant nib
3898,Giant pen
3899,Iron sickle
39,Bronze arrowtips
3901,Ghrim's book
3904,Sliding button
3906,Sliding button
3908,Sliding button
391,Manta ray
3910,Sliding button
3912,Sliding button
3914,Sliding button
3916,Sliding button
3918,Sliding button
3920,Sliding button
3922,Sliding button
3924,Sliding button
3926,Sliding button
3928,Sliding button
393,Burnt manta ray
3930,Sliding button
3932,Sliding button
3934,Sliding button
3936,Sliding button
3938,Sliding button
3940,Sliding button
3942,Sliding button
3944,Sliding button
3946,Sliding button
3948,Sliding button
395,Raw sea turtle
3950,Sliding button
3952,Sliding button
3954,Sliding button
3956,Sliding button
3958,Sliding button
3960,Sliding button
3962,Sliding button
3964,Sliding button
3966,Sliding button
3968,Sliding button
3984,Sliding button
3986,Sliding button
3988,Sliding button
399,Burnt sea turtle
3990,Sliding button
3992,Sliding button
3994,Sliding button
3996,Sliding button
3998,Sliding button
40,Iron arrowtips
4001,Hardy gout tuber
4002,Spare controls
4004,Gnome royal seal
4005,Narnode's orders
4006,Monkey dentures
4007,Enchanted bar
4008,Eye of gnome
4009,Eye of gnome
401,Seaweed
4010,Monkey magic
4012,Monkey nuts
4014,Monkey bar
4016,Banana stew
4018,Monkey wrench
4020,M'amulet mould
4021,M'speak amulet
4022,M'speak amulet
4023,Monkey talisman
4024,Ninja monkey greegree
4025,Ninja monkey greegree
4026,Gorilla greegree
4027,Bearded gorilla greegree
4028,Ancient gorilla greegree
4029,Zombie monkey greegree
403,Edible seaweed
4030,Zombie monkey greegree
4031,Karamjan monkey greegree
4033,Monkey
4034,Monkey skull
4037,Saradomin banner
4039,Zamorak banner
4041,Hooded cloak
4042,Hooded cloak
4043,Rock
4045,Explosive potion
4047,Climbing rope
4049,Bandages
405,Casket
4053,Barricade
4055,Castlewars manual
4067,Castle wars ticket
4068,Decorative sword
4069,Decorative armour
407,Oyster
4070,Decorative armour
4071,Decorative helm
4072,Decorative shield
4075,Glowing fungus
4077,Crystal-mine key
4078,Zealot's key
4079,Yo-yo
4081,Salve amulet
4082,Salve shard
4083,Sled
4084,Sled
4085,Wax
4086,Trollweiss
4087,Dragon platelegs
4089,Mystic hat
409,Empty oyster
4091,Mystic robe top
4093,Mystic robe bottom
4095,Mystic gloves
4097,Mystic boots
4099,Mystic hat (dark)
4119,Bronze boots
4121,Iron boots
4123,Steel boots
4125,Black boots
4127,Mithril boots
4129,Adamant boots
413,Oyster pearls
4131,Rune boots
4133,Crawling hand
4134,Cave crawler
4135,Banshee
4136,Rockslug
4137,Cockatrice
4138,Pyrefiend
4139,Basilisk
4140,Infernal mage
4141,Bloodveld
4142,Jelly
4143,Turoth
4144,Aberrant spectre
4220,Crystal bow 4/10
4249,Translation manual
4258,Bonemeal
4267,Bonemeal
4308,Ham gloves
4145,Dust devil
4146,Kurask
4147,Gargoyle
4148,Nechryael
4149,Abyssal demon
415,Ethenea
4150,Broad arrows
4151,Abyssal whip
4153,Granite maul
4155,Enchanted gem
4156,Mirror shield
4158,Leaf-bladed spear
4159,Leaf-bladed spear
416,Liquid honey
4160,Broad arrows
4161,Bag of salt
4162,Rock hammer
4164,Facemask
4166,Earmuffs
4168,Nose peg
417,Sulphuric broline
4170,Slayer's staff
4178,Abyssal whip
4179,Stick
418,Plague sample
4180,Dragon platelegs
4181,Mouth grip
4182,Goutweed
4183,Star amulet
4184,Cavern key
4185,Tower key
4186,Shed key
4187,Marble amulet
4188,Obsidian amulet
4189,Garden cane
419,Touch paper
4190,Garden brush
4191,Extended brush
4192,Extended brush
4193,Extended brush
4194,Torso
4195,Arms
4196,Legs
4197,Decapitated head
4198,Decapitated head
4199,Pickled brain
42,Mithril arrowtips
420,Distillator
4200,Conductor mould
4201,Conductor
4202,Ring of charos
4203,Journal
4204,Letter
4205,Consecration seed
4206,Consecration seed
4207,Crystal seed
4209,Cadarn lineage
4221,Crystal bow 3/10
4222,Crystal bow 2/10
4223,Crystal bow 1/10
4224,New crystal shield
4225,Crystal shield full
4226,Crystal shield 9/10
4227,Crystal shield 8/10
4228,Crystal shield 7/10
4229,Crystal shield 6/10
423,Key
4230,Crystal shield 5/10
4231,Crystal shield 4/10
4232,Crystal shield 3/10
4233,Crystal shield 2/10
4234,Crystal shield 1/10
4236,Signed oak bow
4237,Nettle-water
4238,Puddle of slime
4239,Nettle tea
424,Pigeon cage
4240,Nettle tea
4241,Nettles
4242,Cup of tea
4243,Cup of tea
4244,Porcelain cup
4245,Cup of tea
4246,Cup of tea
4247,Mystical robes
4248,Book of haricanto
425,Pigeon cage
4250,Ghostspeak amulet
4251,Ectophial
4252,Ectophial
4253,Model ship
4254,Model ship
4255,Bonemeal
4256,Bonemeal
4257,Bonemeal
4259,Bonemeal
426,Priest gown
4260,Bonemeal
4261,Bonemeal
4262,Bonemeal
4263,Bonemeal
4264,Bonemeal
4265,Bonemeal
4266,Bonemeal
4268,Bonemeal
4269,Bonemeal
4270,Bonemeal
4271,Bonemeal
4272,Bone key
4273,Chest key
4274,Map scrap
4275,Map scrap
4276,Map scrap
4277,Treasure map
4278,Ecto-token
428,Priest gown
4283,Petition form
4284,Bedsheet
4285,Bedsheet
4286,Bucket of slime
4287,Raw beef
4289,Raw chicken
4291,Cooked chicken
4293,Cooked meat
4295,Female h.a.m.
4297,Male h.a.m.
4298,Ham shirt
43,Adamant arrowtips
430,Doctors' gown
4300,Ham robe
4302,Ham hood
4304,Ham cloak
4306,Ham logo
431,Karamjan rum
4310,Ham boots
4313,Crystal of seren
4315,Team-1 cape
4317,Team-2 cape
4319,Team-3 cape
432,Chest key
4321,Team-4 cape
4323,Team-5 cape
4325,Team-6 cape
4327,Team-7 cape
4329,Team-8 cape
4347,Team-17 cape
4349,Team-18 cape
4351,Team-19 cape
4353,Team-20 cape
4355,Team-21 cape
4357,Team-22 cape
4359,Team-23 cape
436,Copper ore
4361,Team-24 cape
4363,Team-25 cape
4365,Team-26 cape
4367,Team-27 cape
4369,Team-28 cape
4371,Team-29 cape
4373,Team-30 cape
4375,Team-31 cape
4377,Team-32 cape
4379,Team-33 cape
438,Tin ore
4381,Team-34 cape
4383,Team-35 cape
4385,Team-36 cape
4387,Team-37 cape
4389,Team-38 cape
4391,Team-39 cape
4393,Team-40 cape
4395,Team-41 cape
4397,Team-42 cape
4399,Team-43 cape
440,Iron ore
4401,Team-44 cape
4403,Team-45 cape
4405,Team-46 cape
4407,Team-47 cape
4409,Team-48 cape
4411,Team-49 cape
4413,Team-50 cape
4415,Blunt axe
4416,Herbal tincture
44,Rune arrowtips
4442,Breathing salts
447,Mithril ore
4486,White pearl seed
45,Opal bolt tips
4510,Decorative armour
4535,Empty oil lantern
4551,Spiny helmet
4566,Rubber chicken
4575,Schematic
4587,Dragon scimitar
46,Pearl bolt tips
4417,Guthix rest(4)
4419,Guthix rest(3)
442,Silver ore
4421,Guthix rest(2)
4423,Guthix rest(1)
4425,Stodgy mattress
4426,Comfy mattress
4427,Iron oxide
4428,Animate rock scroll
4429,Broken vane part
4430,Directionals
4431,Broken vane part
4432,Ornament
4433,Broken vane part
4434,Weathervane pillar
4435,Weather report
4436,Airtight pot
4438,Unfired pot lid
444,Gold ore
4440,Pot lid
4443,Chicken cage
4444,Sharpened axe
4445,Red mahogany log
4446,Steel key ring
4447,Antique lamp
4456,Bowl of hot water
4458,Cup of water
446,'perfect' gold ore
4460,Cup of hot water
4462,Ruined herb tea
4464,Herb tea mix
4466,Herb tea mix
4468,Herb tea mix
4487,Half a rock
4488,Corpse of woman
4489,Asleif's necklace
449,Adamantite ore
4490,Mud
4492,Muddy rock
4494,Pole
4496,Broken pole
4498,Rope
4500,Pole
4502,Bearhead
4503,Decorative sword
4504,Decorative armour
4505,Decorative armour
4506,Decorative helm
4507,Decorative shield
4508,Decorative sword
4509,Decorative armour
451,Runite ore
4511,Decorative helm
4512,Decorative shield
4513,Castlewars hood
4514,Castlewars cloak
4515,Castlewars hood
4516,Castlewars cloak
4517,Giant frog legs
4519,Swamp wallbeast
4520,Swamp cave slime
4521,Swamp cave bug
4522,Oil lamp
4524,Oil lamp
4525,Empty oil lamp
4527,Empty candle lantern
4529,Candle lantern
453,Coal
4531,Candle lantern
4532,Candle lantern
4534,Candle lantern
4537,Oil lantern
4539,Oil lantern
4540,Oil lantern frame
4542,Lantern lens
4544,Bullseye lantern (unf)
4546,Bullseye lantern (empty)
4548,Bullseye lantern
455,Barcrawl card
4550,Bullseye lantern
4558,Blue sweets
4559,Deep blue sweets
456,Scorpion cage
4560,White sweets
4561,Purple sweets
4562,Red sweets
4563,Green sweets
4564,Pink sweets
4565,Easter basket
4567,Gold helmet
4568,Dwarven lore
4569,Book page 1
457,Scorpion cage
4570,Book page 2
4571,Book page 3
4572,Pages
4573,Pages
4574,Base schematics
4576,Schematics
4577,Schematics
4578,Schematic
4579,Cannon ball
458,Scorpion cage
4580,Black spear
4582,Black spear(p)
4584,Black spear(kp)
4585,Dragon plateskirt
4589,Keys
459,Scorpion cage
4590,Jewels
4591,Kharidian headpiece
4593,Fake beard
4595,Karidian disguise
4597,Note
4598,Note
4599,Oak blackjack
4653,Fire
4654,Etchings
4655,Translation
4656,Warm key
4657,Ring of visibility
4658,Silver pot
4659,Blessed pot
466,Pickaxe handle
4660,Silver pot
4661,Blessed pot
461,Scorpion cage
4610,Red hot sauce
4611,Desert disguise
4613,Spinning plate
4614,Broken plate
4615,Letter
4616,Varmen's notes
4617,Display cabinet key
4618,Statuette
4619,Strange implement
462,Scorpion cage
4620,Black mushroom
4621,Phoenix feather
4622,Black mushroom ink
4623,Phoenix quill pen
4624,Golem program
4625,Bandit
4627,Bandit's brew
463,Scorpion cage
4662,Silver pot
4663,Blessed pot
4664,Silver pot
4665,Blessed pot
4666,Silver pot
4667,Blessed pot
4668,Garlic powder
4670,Blood diamond
4671,Ice diamond
4673,Shadow diamond
4674,Gilded cross
4675,Ancient staff
4677,Catspeak amulet
4678,Canopic jar
4679,Canopic jar
468,Broken pickaxe
4680,Canopic jar
4681,Canopic jar
4682,Holy symbol
4683,Unholy symbol
4684,Linen
4686,Embalming manual
4687,Bucket of sap
4689,Pile of salt
4691,Sphinx's token
4692,Gold leaf
4693,Full bucket
4694,Steam rune
4696,Dust rune
4697,Smoke rune
4698,Mud rune
4699,Lava rune
47,Barb bolttips
470,Broken pickaxe
4700,Sapphire lantern
4701,Sapphire lantern
4702,Sapphire lantern
4703,Magic stone
464,Strange fruit
4672,Smoke diamond
4695,Mist rune
474,Broken pickaxe
48,Longbow (u)
484,Steel pick head
4855,Bonemeal
4877,Ahrim's robeskirt 25
4910,Guthan's warspear 100
4704,Stone bowl
4707,Crumbling tome
4708,Ahrim's hood
4710,Ahrim's staff
4712,Ahrim's robetop
4714,Ahrim's robeskirt
4716,Dharok's helm
4718,Dharok's greataxe
472,Broken pickaxe
4720,Dharok's platebody
4722,Dharok's platelegs
4724,Guthan's helm
4726,Guthan's warspear
4728,Guthan's platebody
4730,Guthan's chainskirt
4732,Karil's coif
4734,Karil's crossbow
4736,Karil's leathertop
4738,Karil's leatherskirt
4740,Bolt rack
4745,Torag's helm
4747,Torag's hammers
4749,Torag's platebody
4751,Torag's platelegs
4753,Verac's helm
4755,Verac's flail
4757,Verac's brassard
4759,Verac's plateskirt
476,Broken pickaxe
4773,Bronze brutal
4778,Iron brutal
478,Broken pickaxe
4783,Steel brutal
4788,Black brutal
4793,Mithril brutal
4798,Adamant brutal
4840,Unfinished potion
4842,Relicym's balm(4)
4844,Relicym's balm(3)
4846,Relicym's balm(2)
4848,Relicym's balm(1)
4850,Ogre coffin key
4852,Bonemeal
4853,Bonemeal
4854,Bonemeal
4817,Book of portraiture
4818,Ogre artefact
4819,Bronze nails
482,Iron pick head
4820,Iron nails
4821,Black nails
4822,Mithril nails
4823,Adamantite nails
4824,Rune nails
4825,Unstrung comp bow
4827,Comp ogre bow
4829,Book of 'h.a.m'
4830,Fayrg bones
4832,Raurg bones
4834,Ourg bones
4836,Strange potion
4837,Necromancy book
4838,Cup of tea
4839,Ogre gate key
4856,Ahrim's hood 100
4857,Ahrim's hood 75
4858,Ahrim's hood 50
4859,Ahrim's hood 25
486,Mithril pick head
4860,Ahrim's hood 0
4862,Ahrim's staff 100
4863,Ahrim's staff 75
4864,Ahrim's staff 50
4865,Ahrim's staff 25
4866,Ahrim's staff 0
4868,Ahrim's robetop 100
4869,Ahrim's robetop 75
4870,Ahrim's robetop 50
4871,Ahrim's robetop 25
4872,Ahrim's robetop 0
4874,Ahrim's robeskirt 100
4875,Ahrim's robeskirt 75
4876,Ahrim's robeskirt 50
4878,Ahrim's robeskirt 0
488,Adamant pick head
4880,Dharok's helm 100
4881,Dharok's helm 75
4882,Dharok's helm 50
4883,Dharok's helm 25
4884,Dharok's helm 0
4886,Dharok's greataxe 100
4887,Dharok's greataxe 75
4888,Dharok's greataxe 50
4889,Dharok's greataxe 25
4890,Dharok's greataxe 0
4892,Dharok's platebody 100
4893,Dharok's platebody 75
4894,Dharok's platebody 50
4895,Dharok's platebody 25
4896,Dharok's platebody 0
4898,Dharok's platelegs 100
4899,Dharok's platelegs 75
490,Rune pick head
4900,Dharok's platelegs 50
4901,Dharok's platelegs 25
4902,Dharok's platelegs 0
4904,Guthan's helm 100
4905,Guthan's helm 75
4906,Guthan's helm 50
4907,Guthan's helm 25
4908,Guthan's helm 0
4911,Guthan's warspear 75
4912,Guthan's warspear 50
4913,Guthan's warspear 25
4914,Guthan's warspear 0
4916,Guthan's platebody 100
4917,Guthan's platebody 75
4918,Guthan's platebody 50
4919,Guthan's platebody 25
492,Axe handle
4920,Guthan's platebody 0
4922,Guthan's chainskirt 100
4923,Guthan's chainskirt 75
4924,Guthan's chainskirt 50
4925,Guthan's chainskirt 25
4926,Guthan's chainskirt 0
4928,Karil's coif 100
4929,Karil's coif 75
4930,Karil's coif 50
4931,Karil's coif 25
4934,Karil's crossbow 100
4935,Karil's crossbow 75
4936,Karil's crossbow 50
4937,Karil's crossbow 25
4938,Karil's crossbow 0
494,Broken axe
4940,Karil's leathertop 100
4941,Karil's leathertop 75
4942,Karil's leathertop 50
4943,Karil's leathertop 25
4944,Karil's leathertop 0
4946,Karil's leatherskirt 100
4947,Karil's leatherskirt 75
4948,Karil's leatherskirt 50
4949,Karil's leatherskirt 25
4950,Karil's leatherskirt 0
4952,Torag's helm 100
4953,Torag's helm 75
4954,Torag's helm 50
4956,Torag's helm 0
4958,Torag's hammers 100
4959,Torag's hammers 75
496,Broken axe
4960,Torag's hammers 50
4961,Torag's hammers 25
4962,Torag's hammers 0
4964,Torag's platebody 100
4965,Torag's platebody 75
4966,Torag's platebody 50
4967,Torag's platebody 25
4968,Torag's platebody 0
4970,Torag's platelegs 100
4971,Torag's platelegs 75
4972,Torag's platelegs 50
4973,Torag's platelegs 25
4974,Torag's platelegs 0
4976,Verac's helm 100
4977,Verac's helm 75
4979,Verac's helm 25
498,Broken axe
4980,Verac's helm 0
4982,Verac's flail 100
4983,Verac's flail 75
4984,Verac's flail 50
4985,Verac's flail 25
4986,Verac's flail 0
4988,Verac's brassard 100
4989,Verac's brassard 75
4990,Verac's brassard 50
4991,Verac's brassard 25
4992,Verac's brassard 0
4994,Verac's plateskirt 100
4995,Verac's plateskirt 75
4996,Verac's plateskirt 50
4997,Verac's plateskirt 25
4998,Verac's plateskirt 0
5,Instruction manual
5020,Minecart ticket
5021,Minecart ticket
5022,Minecart ticket
5023,Minecart ticket
5024,Woven top
5026,Woven top
5028,Woven top
5030,Shirt
5032,Shirt
5036,Trousers
5038,Trousers
504,Broken axe
5040,Trousers
5042,Shorts
5044,Shorts
5046,Shorts
5048,Skirt
5050,Skirt
4932,Karil's coif 0
4955,Torag's helm 25
4978,Verac's helm 50
50,Shortbow (u)
502,Broken axe
5034,Shirt
5052,Skirt
5074,Bird nest
5096,Marigold seed
52,Arrow shaft
53,Headless arrow
5309,Yanillian seed
5054,Dwarf
5056,Dwarven battleaxe
5057,Dwarven battleaxe
5058,Dwarven battleaxe
5059,Dwarven battleaxe
506,Broken axe
5060,Dwarven battleaxe
5061,Dwarven battleaxe
5062,Left boot
5063,Right boot
5064,Exquisite boots
5065,Book on costumes
5066,Meeting notes
5067,Exquisite clothes
5068,Master farmer
5070,Bird nest
5071,Bird nest
5072,Bird nest
5073,Bird nest
5075,Bird nest
5076,Bird's egg
5077,Bird's egg
5078,Bird's egg
508,Bronze axe head
5087,Varrock armour
5089,Sea snake
5093,Morytania legs
5095,Explorer's ring
5097,Rosemary seed
5098,Nasturtium seed
5099,Woad seed
510,Iron axe head
5100,Limpwurt seed
5101,Redberry seed
5102,Cadavaberry seed
5103,Dwellberry seed
5104,Jangerberry seed
5105,Whiteberry seed
5106,Poison ivy seed
512,Steel axe head
514,Black axe head
516,Mithril axe head
5171,Seeds
518,Adamant axe head
5283,Apple tree seed
5284,Banana tree seed
5285,Orange tree seed
5286,Curry tree seed
5287,Pineapple seed
5288,Papaya tree seed
5289,Palm tree seed
5290,Calquat tree seed
5291,Guam seed
5292,Marrentill seed
5293,Tarromin seed
5294,Harralander seed
5295,Ranarr seed
5296,Toadflax seed
5297,Irit seed
5298,Avantoe seed
5299,Kwuarm seed
5331,Watering can
5333,Watering can(1)
5334,Watering can(2)
5335,Watering can(3)
5336,Watering can(4)
5337,Watering can(5)
5338,Watering can(6)
5339,Watering can(7)
